run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,cliche_attractor_score,cliche_attractor_density_per_100,cliche_attractor_hits,stock_prop_attractor_score,stock_prop_attractor_density_per_100,stock_prop_attractor_hits,soft_style_cliche_score,soft_style_cliche_density_per_100,soft_style_cliche_hits,fantasy_prop_score,fantasy_prop_hits,ordinary_anchor_retention,ordinary_anchor_drop,ordinary_anchor_terms,ordinary_anchor_hits,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,3,0,0.3910066958290159,0.008499464477799897,0.4052503424657535,0.025577277787393195,0.0,0.0,0.12788638893696597,0.7646232876712329,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; her; eyes,0.0,0.0,0.0,0,0,"Her eyes linger on the receipt as the cafe owner, a man with a bushy mustache and a kind smile, carefully pours steaming coffee into a dented china cup, his gaze never leaving hers."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,4,0,0.19320935964384955,0.011622240818206089,0.42520393237339354,0.03333333333333333,0.0,0.0,0.16666666666666666,0.7086732206223226,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt,0.0,0.0,0.0,0,0,"The receipt's torn corner was still attached to the edge of a vintage typewriter, its keys jammed with dust and a single, yellowed sheet of paper clutched between the machine's metal arms, the words ""Property of Lena"" scribbled in crimson ink."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,5,0,0.5611111027850637,0.017455162311655746,0.4101194904458599,0.051903856809524966,0.0,0.0,0.2595192840476248,0.6835324840764332,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; counter; her; fingers,0.0,0.0,0.0,0,0,"Her fingers move to the counter, the receipt clutched tightly as she unfolds it, the creases a topographic map of her thoughts, the numbers rearranging themselves like the tiles of a mosaic."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,6,0,1.4868457204449181,0.009123177763845351,0.4172184952978057,0.02666666666666667,0.0,0.0,0.13333333333333333,0.6953641588296762,0.19999999999999998,0.877,0.0,0.3333333333333333,3.3333333333333335,leather-bound,0.3333333333333333,3.3333333333333335,leather-bound,0.0,0.0,,0.5,leather-bound,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; woman; eyes,0.0,0.0,0.0,0,0,"A worn, leather-bound book lies open beside the receipt, its yellowed pages revealing a handwritten note with the same phone number scribbled on it, the woman's eyes lingering on the page as if seeking answers."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,7,0,0.949941672743478,0.020045925442503183,0.37175609504132234,0.06575884260060542,0.0,0.0,0.32879421300302714,0.6195934917355372,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; counter; woman; her; eyes,0.0,0.0,0.0,0,0,"Her eyes follow the receipt as the shopkeeper's hand moves it across the counter, towards the register, towards the receipt's final destination, its fate intertwined with the morning's transactions, the woman's gaze a gentle reminder that her presence was once a part of this very space."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,2,8,0,0.670572502811501,0.00970116783001539,0.3864065295169946,0.029024413585588812,0.0,0.0,0.14512206792794405,0.6440108825283244,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; street; her; fingers,0.25,0.0,0.0,0,0,"Her fingers pause on the receipt, the numbers blurring as her gaze shifts to the coffee shop's faded sign above, its letters peeling like the receipt, cursive and worn, 1313 Maple Street, a name that seems to match the scratchy scribble on her receipt, a connection that makes her hands move as if drawn to the door."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,1,1,-0.23019341700181895,0.007699318737794223,0.4225235892691952,0.022222222222222223,0.0,0.0,0.1111111111111111,0.7042059821153254,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; counter; polaroid; woman; crowded; her; eyes,0.0,0.0,0.0,0,0,"Her gaze darts around the crowded café, her eyes locking onto a small, mysterious shop tucked between a vintage clothing store and a used bookstore, its window display a jumbled mess of papers and photographs, a Polaroid of a woman eerily similar to the one on the counter, her eyes seeming to beckon her towards an unseen destination."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,2,0,0.9779204928572278,0.012668613474591311,0.38577891766314587,0.03731710318147133,0.0,0.0,0.18658551590735664,0.6429648627719098,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; polaroid; woman; her; eyes; fingers,0.3333333333333333,0.0,0.0,0,0,"Her fingers hover, frozen in mid-air, as the fragments of the Polaroid begin to reassemble themselves, the woman's eyes darting nervously between the reforming image and the scattered numbers, the faded Polaroid now fully restored, its woman's face a blur of confusion and fear as she frantically searches for something hidden within the creased paper."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,3,0,-0.8866623144362644,0.005088906430599585,0.19006171197223828,0.032652465283787416,0.0,0.0,0.16326232641893706,0.633539039907461,0.19999999999999998,0.9100000000000001,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; counter; woman; fingers,0.0,0.0,0.0,0,0,"The scattered numbers seem to reassemble on the counter, forming a small, cryptic message: '24-7-15-32-41'. As the woman's fingers close around the crumpled message, a nearby ATM dispenses a wad of cash, its screen flashing the same sequence of numbers, like a confirmation of its own secrets."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,4,0,1.0329340962339122,0.0035876905465528227,0.39377091364604155,0.011111111111111112,0.0,0.0,0.05555555555555555,0.6562848560767359,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,1.6129032258064515,old man,0.0,0.0,,0.3333333333333333,1.6129032258064515,old man,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; counter; polaroid; her; eyes,0.0,0.0,0.0,0,0,"Her gaze frantically scans the counter as she tries to gather the scattered pieces, her eyes locking onto a small, battered coffee cup, its ceramic surface etched with the same numbers as the receipt, as if fate has conspired to reunite the fragments, the cup's owner, a grizzled old man, watching her with a knowing glint in his eye, his own hands moving with a practiced ease as he collects the shards of the Polaroid."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,5,0,0.6700431032968852,0.007719614123048537,0.3530311336760002,0.02666666666666667,0.0,0.0,0.13333333333333333,0.5883852227933337,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; counter; polaroid; woman; her; eyes; fingers,0.0,0.0,0.0,0,0,"The woman's fingers grasp for the scattered pieces of the Polaroid, her eyes darting between them as she tries to reassemble the fragments, but they refuse to lie flat, instead clinging to the Formica counter, the numbers now illegible, the woman's face twisted in a mixture of frustration and anxiety as she pushes the fragments of the Polaroid towards the edge of the counter, where they slide off, landing in a small pool of coffee on the worn linoleum floor."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,6,0,0.8993566663986166,0.0,0.3816673374613003,0.0,0.0,0.0,0.0,0.6361122291021672,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; polaroid; her; eyes,0.3333333333333333,0.0,0.0,0,0,"Her eyes dart towards the crowd, searching for a familiar face, but amidst the chaos of strangers rushing to and from the coffee shop, no one seems to notice, the scattered Polaroid pieces blending into the dusty, worn linoleum, as she frantically gathers the shards, her hands moving with a mix of urgency and desperation, the scribbled numbers now a jumbled mess, but one number stands out, a single digit, a single digit that seems to hold all her attention."
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,7,0,0.7251616561970935,0.004038224105169057,0.15403245283018868,0.03197159723424149,0.0,0.0,0.15985798617120744,0.4278679245283019,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; receipt; counter; polaroid; woman; eyes,0.0,0.4,0.0,0,0,"The fragments of the Polaroid and receipt continue to drift across the counter, as a bespectacled man in a white lab coat hastily sweeps them up, his eyes scanning the mess with a mixture of disinterest and annoyance, while a young woman in a bright yellow sun"
selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,selector_alpha_0,experiments/frontier_sweep_mundane_matched_alpha0_smoke/selector_alpha_0_c8_tok100_seed01_the_receipt_on_the_counter.json,3,8,0,0.8572770305985811,0.0,0.18803603541451072,0.0,0.0,0.0,0.0,0.6267867847150358,0.19999999999999998,0.9100000000000001,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; polaroid; woman; crowded; street; her; eyes; locked; fingers; tracing,the; woman; crowded; her; eyes,0.0,0.0,0.0,0,0,"The woman's hands move in a blur, gathering the scattered numbers and scribbled notes, her eyes darting between the fragments, as the sounds of the crowded café grow quieter, the patrons turning to stare at the scene, the air thickening with an unspoken understanding."
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,1,1,-0.436089387361005,0.07403496753246754,0.3459577922077922,0.25,0.0,1.0,0.0,0.6919155844155844,0.0,0.9912916666666667,0.0,0.3333333333333333,4.545454545454546,antique,0.3333333333333333,4.545454545454546,antique,0.0,0.0,,0.375,antique,0.6666666666666666,0.33333333333333337,the; receipt; counter,the; receipt,0.2,0.0,0.0,0,1,"A small, dusty antique shop appears, its wooden sign creaking in the gentle breeze, bearing the same name as the receipt: ""Sam and Co."""
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,2,0,-0.6328306339390501,0.09460170581201692,0.4034342276144907,0.2602564102564103,0.0,1.0,0.05128205128205128,0.6723903793574846,0.19999999999999998,0.9100000000000001,0.0,1.0,6.666666666666667,antique; leather-bound; music box,1.0,6.666666666666667,antique; leather-bound; music box,0.0,0.0,,1.0,antique; ballerina; leather-bound; music box,0.3333333333333333,0.6666666666666667,the; receipt; counter,the,0.45,0.0,0.0,0,1,"A small, antique music box, its intricate ballerina twirls, as a small, leather-bound book, worn and worn, rests beside it, its pages fluttering in the gentle breeze that stirs the dust of a long-abandoned shop, where a small, antique typewriter, its keys yellowed with age, waits patiently, ready to write a new poem."
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,3,0,0.5550087144361873,0.018527381329915004,0.4298205578512397,0.04931913195045408,0.0,0.0,0.24659565975227038,0.7163675964187328,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.380952380952381,pocket watch,0.3333333333333333,2.380952380952381,pocket watch,0.0,0.0,,0.4,pocket watch,0.6666666666666666,0.33333333333333337,the; receipt; counter,the; counter,0.3,0.0,0.0,0,0,"A worn, old grandfather's pocket watch, once belonging to a young boy, now sits on the counter, ticking away, its intricate engravings still visible despite the dust and grime that coats everything else, its minute hand frozen in time, as if waiting for the hands of a new owner to set it free."
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,4,0,-1.1498805629236666,0.00739335874823984,0.3806649241084586,0.022222222222222223,0.0,0.0,0.1111111111111111,0.7182357058650162,0.05999999999999997,0.9730000000000001,0.0,1.0,11.11111111111111,antique; delicate; leather-bound; music box,1.0,8.333333333333334,antique; leather-bound; music box,0.3333333333333333,2.7777777777777777,delicate,1.0,antique; ballerina; leather-bound; music box,1.0,0.0,the; receipt; counter,the; receipt; counter,0.3,0.0,0.0,0,0,"A small, antique music box, once a treasured family heirloom, sits on the counter, its delicate ballerina twirling to a gentle, forgotten waltz, as the receipt from a long-folding, antique shop, tied with a faded ribbon, slowly unravels, revealing a small, leather-bound book."
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,5,0,-1.5344841341135536,0.005461573138220601,0.4686704638061156,0.013333333333333334,0.0,0.0,0.06666666666666667,0.9373409276122312,0.0,1.0,0.0,1.0,13.333333333333334,antique; ethereal; music box; ornate,1.0,10.0,antique; music box; ornate,0.3333333333333333,3.3333333333333335,ethereal,1.0,antique; music box; ornate,0.3333333333333333,0.6666666666666667,the; receipt; counter,the,0.3,0.0,0.0,0,0,"A small, antique music box, its lid slightly ajar, emits a faint, ethereal melody, as a vintage, ornate clock, once a matching set, now hangs from the ceiling, its soft tick-tock a gentle accompaniment."
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,6,0,-1.5122587475668237,0.002952489382193556,0.354704101979775,0.009523809523809525,0.0,0.0,0.047619047619047616,0.70940820395955,0.0,1.0,0.0,1.0,7.142857142857143,antique; melancholic; music box,0.6666666666666666,4.761904761904762,antique; music box,0.3333333333333333,2.380952380952381,melancholic,1.0,antique; ballerina; music box,0.3333333333333333,0.6666666666666667,the; receipt; counter,the,0.3,0.0,0.0,0,0,"A small, antique music box, its lid slightly ajar, plays a soft, melancholic tune, its ballerina twirling to the rhythm, as a vintage typewriter, its keys yellowed with age, slowly prints out a poem, ink bleeding onto the countertop, a poem that reads: ""In the silence, I find my voice."""
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,7,0,-0.6159082645570377,0.0017046315492540078,0.15608446483180427,0.012121212121212123,0.0,0.0,0.06060606060606061,0.433567957866123,0.19999999999999998,0.9100000000000001,0.0,1.0,11.428571428571429,antique; delicate; leather-bound; music box,1.0,8.571428571428571,antique; leather-bound; music box,0.3333333333333333,2.857142857142857,delicate,1.0,antique; ballerina; leather-bound; music box,0.0,1.0,the; receipt; counter,,0.45,0.4,0.0,0,0,"A small, antique music box, its delicate ballerina twirling to a soft, forgotten melody, sits beside a dusty, old cash register, its drawers open, revealing a tumble of crumpled up dollars and coins, as a small, leather-bound book lies open, its pages flutteri"
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,1,8,0,-0.6107768506902347,0.004812524717531277,0.10767880483736449,0.05333333333333334,0.0,0.0,0.26666666666666666,0.3386125938281902,0.05999999999999997,0.9730000000000001,0.0,1.0,11.428571428571429,antique; delicate; music box; porcelain,1.0,8.571428571428571,antique; music box; porcelain,0.3333333333333333,2.857142857142857,delicate,1.0,antique; music box; porcelain,0.6666666666666666,0.33333333333333337,the; receipt; counter,the; counter,0.1,0.4,0.0,0,0,"A small, antique music box sits on the counter, its intricate mechanical bird opening and closing its delicate, porcelain wings, while a delicate, porcelain tea set beside it, its delicate, hand-painted flowers unfolding like a tiny, porcelain garden, as a sma"
steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,steer_alpha_0p66,experiments/frontier_sweep_mundane_matched_alpha0_smoke/steer_alpha_0p66_c8_tok100_seed01_the_receipt_on_the_counter.json,2,1,1,0.9507965055243204,0.09682816164044983,0.4268064721148244,0.27666666666666667,0.0,1.0,0.13333333333333333,0.711344120191374,0.19999999999999998,0.9100000000000001,0.0,1.0,8.333333333333334,faded photograph; forgotten dreams; leather-bound,0.6666666666666666,5.555555555555555,faded photograph; leather-bound,0.3333333333333333,2.7777777777777777,forgotten dreams,0.875,forgotten dreams; leather-bound,0.75,0.25,the; receipt; counter; shop; appears; its; wooden; sign; creaking; gentle; breeze; bearing,the; counter; its,0.0,0.0,0.0,0,2,"A small, leather-bound book lies open on the counter, its pages fluttering as if stirred by an invisible hand, revealing yellowed newspaper clippings, a faded photograph, and a handwritten poem that reads: ""Where shadows fall, we make an offering of moonlight and forgotten dreams."""
