run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,cliche_attractor_score,cliche_attractor_density_per_100,cliche_attractor_hits,stock_prop_attractor_score,stock_prop_attractor_density_per_100,stock_prop_attractor_hits,soft_style_cliche_score,soft_style_cliche_density_per_100,soft_style_cliche_hits,fantasy_prop_score,fantasy_prop_hits,ordinary_anchor_retention,ordinary_anchor_drop,ordinary_anchor_terms,ordinary_anchor_hits,semantic_loop_pressure,semantic_loop_terms,lineage_diversity,lineage_revisited_terms,lineage_new_terms,net_transport_score,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,3,0,-0.6924646760710552,0.03487733333333334,0.42533333333333334,0.1,0.0,0.0,0.5,0.8506666666666667,0.0,0.8181522988505747,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes,the; receipt; counter; hand,0.0,,0.5,hand; receipt; counter,lift; revealing; mouth,0.75,0.0,0.0,0.0,0,0,"The hand lifts the receipt, revealing the mouth of the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,4,0,-1.1822817323481118,0.025066452317763763,0.31125,0.09821315434523954,0.0,0.0,0.4910657717261977,0.6225,0.0,0.7008189655172414,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes,the; receipt; counter; hand,0.4285714285714286,counter,0.5,hand; receipt; counter,pull; shake; coin,0.42857142857142855,0.0,0.0,0.0,0,0,The hand pulls the receipt under the counter. The counter shakes with a single coin.
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,5,0,-1.473231845601616,0.040232783773440486,0.3679827784156142,0.13333333333333333,0.0,0.0,0.6666666666666666,0.7359655568312284,0.0,0.8276666666666668,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; hand; pushes,the; counter; hand,0.675,coin; hand,0.6666666666666666,hand; counter,lift; change-edged; coin; shake,0.27083333333333326,0.0,0.0,0.0,0,0,The hand lifts the change-edged coin from the counter. The hand shakes the coin.
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,6,0,1.0067277130861665,0.014334781981981981,0.39333243243243243,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6555540540540541,0.19999999999999998,0.6991508620689655,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; hand; pushes,the; counter,0.37500000000000006,register,0.8571428571428571,counter,cash; register; hums; coin; clink; lid,0.5803571428571429,0.0,0.0,0.0,0,0,"The cash register hums, its coins clink against the register. Its lid rests on the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,7,0,0.14920287364041918,0.01288428399870172,0.4612512171372931,0.03333333333333333,0.0,0.0,0.16666666666666666,0.9225024342745862,0.0,0.8368175287356322,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; hand; pushes,the; receipt; hand,0.33333333333333326,hand,0.75,hand; receipt,retrievive; unfurling; petal; revealing; hidden; secret,0.5833333333333334,0.1,0.0,0.0,0,0,"A hand retrievives the receipt, unfurling its petal. The hand opens, revealing a hidden secret."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,8,0,-0.9983616107509106,0.016653378254973164,0.3109872056429734,0.06530493056757483,0.0,0.0,0.32652465283787413,0.586768312533912,0.05999999999999997,0.8571522988505749,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; hand; pushes,the; receipt; hand,0.6000000000000001,receipt; silverfish,0.75,hand; receipt,lift; revealing; secret; silverfish; slip; finger,0.3499999999999999,0.0,0.0,0.0,0,0,"The hand lifts the receipt, revealing a secret. A silverfish, the receipt slips between the silverfish's fingers."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,1,1,1.540435712866277,0.22604573691991675,0.44702518837162175,0.6166666666666667,1.0,0.0,0.3333333333333333,0.7117504283266705,0.2561290322580645,0.7953037170930665,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; cup; coffee; its; lid,0.27272727272727276,coffee,0.6,cup; coffee; counter; lid,lift; vase; planted; flower; countertop; garden,0.5818181818181819,0.0,0.0,0.0,1,0,"A cup of coffee on the counter, its lid lifts, spilling coffee into a vase planted with flowers. A countertop becomes a garden."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,2,0,0.10615338372752303,0.18565776957000557,0.3574924959627835,0.6333333333333334,1.0,0.0,0.41666666666666663,0.5958208266046392,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; receipt; counter; hand; cup; coffee; steam; lid,0.546875,counter; coffee,0.46153846153846156,cup; coffee; lid; counter; hand; receipt; steam,tremble; slightly; withdraw; pour; forth; stream,0.3311298076923077,0.0,0.0,0.0,1,0,"The cup of coffee's lid trembles slightly on the counter, as the hand withdraws the receipt from beneath it. The coffee, now a counter, pours forth streams of steam onto the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,3,0,0.1885015109492072,0.03228457142857143,0.39371428571428574,0.1,0.0,0.0,0.5,0.6561904761904762,0.19999999999999998,0.7272356321839082,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; cup; coffee; its,0.5454545454545455,coffee; counter,0.6666666666666666,counter; coffee; cup,transform; machine; sits; spout; steaming; gently,0.3787878787878787,0.0,0.0,0.0,0,0,"The counter transforms into a coffee machine. The cup of coffee now sits on its spout, steaming gently into the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,4,0,-1.2689152148664347,0.028775999999999996,0.35092682926829266,0.1,0.0,0.0,0.5,0.5848780487804878,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; hand; coffee; dripping; steam; its,0.6000000000000001,coffee; coin; counter,0.5833333333333334,counter; coffee; hand; dripping; steam,coin; slide; landing; softly; puddle; pour; slot,0.31666666666666665,0.0,0.0,0.0,0,0,"A coin slides down the counter, landing softly in a puddle of coffee. The hand pours the coffee into the counter, its dripping steam into the coin slot."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,5,0,0.6147190372862816,0.021199461538461535,0.3877950281425891,0.06666666666666667,0.0,0.0,0.3333333333333333,0.6463250469043151,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; its,0.37500000000000006,cigarette; counter,0.9285714285714286,counter,cashier; flick; cigarette; lighter; illuminating; glow; ashtray; filled; spent; butt; ember; constellation,0.6026785714285714,0.0,0.0,0.0,0,0,"The cashier flicks a cigarette lighter, illuminating the counter with its glow. The ashtray on the counter is filled with spent cigarette butts, their embers glowing like a constellation of stars."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,6,0,-0.7698077019831457,0.01737895024946543,0.39738453314326444,0.05333333333333334,0.0,0.0,0.26666666666666666,0.662307555238774,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; cup; coffee; dripping; steam; its; lid,0.6428571428571428,counter; cup; steam,0.45454545454545453,cup; coffee; dripping; steam; lid; counter,sits; candy; glossy; wrapper; reflect,0.25974025974025977,0.0,0.0,0.0,0,0,"The cup of coffee, still dripping steam into its lid, sits on the counter. A counter of candies, their glossy wrappers reflect the steam from the cup."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,7,0,0.792792956119597,0.008748895748540715,0.4801223276638198,0.022222222222222223,0.0,0.0,0.1111111111111111,0.9058911842713581,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; receipt; counter; cup; coffee; its,0.0,,0.6363636363636364,cup; coffee; counter; receipt,half-full; sits; lifted; unfurling; scroll; revealing; secret,0.8181818181818181,0.0,0.0,0.0,0,0,"The cup of coffee, now half-full, sits on the counter. The receipt is lifted, unfurling like a scroll, revealing its secrets."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,8,0,1.3589130000221565,0.17455624095402447,0.5553220815080313,0.3833333333333333,0.0,1.0,0.6666666666666666,0.8558518518518519,0.2977060931899641,0.6929086948461255,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; hand; pushes; grasps; cup; coffee; dripping; steam; its; lid,the; counter; cup; coffee,0.30000000000000004,counter,0.6666666666666666,counter; coffee; cup,pile; keys; jingling; softly; sits; steaming,0.5833333333333333,0.0,0.0,0.0,0,1,"The counter now holds a pile of keys, jingling softly. The coffee cup sits on the counter, steaming."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,1,1,2.563659487666034,0.0,0.6952956989247311,0.0,0.0,0.0,0.0,1.0,0.39059139784946223,0.27423387096774204,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.6666666666666666,drawer,filled; silverfish,0.8333333333333333,0.0,0.0,0.0,0,0,"The drawer, filled with silverfish."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,2,0,2.162492820999368,0.0,0.5424465277777777,0.0,0.0,0.0,0.0,0.7801666666666667,0.39059139784946223,0.27423387096774204,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.6666666666666666,drawer,pocketwatch; tucked,0.8333333333333333,0.0,0.0,0.0,0,0,A pocketwatch tucked into the drawer.
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,3,0,2.054740582412964,0.0,0.5907712609970674,0.0,0.0,0.0,0.0,0.9636363636363636,0.22612903225806447,0.5452620504263997,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.8,drawer,wooden; carpenter; chisel; nestled,0.9,0.0,0.0,0.0,0,0,"A wooden carpenter's chisel, nestled in the drawer."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,4,0,0.9613990270635511,0.0,0.4124516129032258,0.0,0.0,0.0,0.0,0.8,0.031129032258064487,0.6265953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.75,drawer,wooden; chestnut; buried,0.875,0.0,0.0,0.0,0,0,A wooden chestnut buried within the drawer.
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,5,0,1.9920742753122465,0.015661979349816852,0.5729992445054946,0.03333333333333333,0.0,0.0,0.16666666666666666,0.8933173076923077,0.2828571428571428,0.5941063218390805,0.0,0.3333333333333333,7.6923076923076925,ivory,0.3333333333333333,7.6923076923076925,ivory,0.0,0.0,,0.3,ivory,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.37500000000000006,drawer,0.8571428571428571,drawer,gloved; hand; cradling; ivory; comb; teeth,0.5803571428571429,0.0,0.0,0.0,0,0,"A gloved hand rests on the drawer, cradling a single ivory comb, its teeth, in the drawer."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,6,0,1.7752686274509806,0.0,0.49125,0.0,0.0,0.0,0.0,0.9825,0.0,0.45,0.0,0.3333333333333333,16.666666666666668,clockwork,0.3333333333333333,16.666666666666668,clockwork,0.0,0.0,,0.35,clockwork,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.75,drawer,clockwork; toy; spider,0.875,0.0,0.0,0.0,0,0,"Inside the drawer, a clockwork toy spider."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,7,0,2.6758110028175492,0.0,0.5138612756598239,0.0,0.0,0.0,0.0,0.6714545454545454,0.5305913978494622,0.21123387096774202,0.0,0.3333333333333333,10.0,miniature,0.3333333333333333,10.0,miniature,0.0,0.0,,0.4,miniature,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.675,drawer,0.6666666666666666,drawer,violin; legs,0.27083333333333326,0.0,0.0,0.0,0,0,"Inside the drawer, a miniature violin rests on the drawer, its legs."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,8,0,2.310023107737719,0.0,0.5533014784946236,0.0,0.0,0.0,0.0,0.9380555555555555,0.17967741935483866,0.3691451612903226,0.0,0.3333333333333333,16.666666666666668,leather-bound,0.3333333333333333,16.666666666666668,leather-bound,0.0,0.0,,0.5,leather-bound,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.75,drawer,leather-bound; book; nested,0.875,0.0,0.0,0.0,0,0,A leather-bound book nested in the drawer.
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,2,1,1,3.226742820999368,0.0,0.7425281518817203,0.0,0.0,0.0,0.0,0.97025,0.5305913978494622,0.21123387096774202,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,plastic; folder; the; drawer; filled; silverfish,folder; the; silverfish,0.0,,0.3333333333333333,folder; silverfish,revealing,0.6666666666666666,0.0,0.0,0.0,0,0,"The folder unfolds open, revealing a silverfish."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,2,2,0,2.575508135682749,0.0,0.6001721905911146,0.0,0.0,0.0,0.0,0.6864805057955743,0.7485483870967741,0.11315322580645167,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,plastic; folder; the; drawer; filled; silverfish,plastic; folder; the; drawer; silverfish,0.5,folder,0.2,folder; drawer; silverfish; plastic,light,0.3,0.0,0.0,0.0,0,0,"The folder, open, spilling light from the drawer. Silverfish rest on the plastic folder."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_mistral7b_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,2,3,0,3.122385688264377,0.0,0.779863387978142,0.0,0.0,0.0,0.0,0.779863387978142,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,plastic; folder; the; drawer; filled; silverfish,plastic; folder; the; drawer; silverfish,0.6000000000000001,silverfish,0.0,silverfish; plastic; folder; drawer,,0.19999999999999996,0.0,0.0,0.0,0,0,"The silverfish, in the plastic folder, unfolds a silverfish in the drawer."
