run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,cliche_attractor_score,cliche_attractor_density_per_100,cliche_attractor_hits,stock_prop_attractor_score,stock_prop_attractor_density_per_100,stock_prop_attractor_hits,soft_style_cliche_score,soft_style_cliche_density_per_100,soft_style_cliche_hits,fantasy_prop_score,fantasy_prop_hits,ordinary_anchor_retention,ordinary_anchor_drop,ordinary_anchor_terms,ordinary_anchor_hits,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,3,0,0.9825579333951653,0.0,0.3874883331798225,0.0,0.0,0.0,0.0,0.6458138886330376,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,1.5151515151515151,faded photograph,0.3333333333333333,1.5151515151515151,faded photograph,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; its; now,0.25,0.0,0.0,0,0,"A small, rusty key, half-buried in the sand, catches the fading light of a setting sun, its teeth worn smooth, its once-polished surface now cracked and worn, a small, faded photograph, its edges curled and creased, lies beside it, a faded Polaroid of a couple, their arms around each other, their faces smiling, their eyes squinting against the bright sunlight, the image torn and slightly crumpled, as if it had been dropped and forgotten on the beach."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,4,0,-0.5781524622120613,0.0,0.1503360612949398,0.0,0.0,0.0,0.0,0.41760017026372165,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase,0.3333333333333333,0.4,0.0,0,0,"The vase's owner, a disheveled woman, with a worn, worn leather jacket and a faded denim jacket, rummaged through a nearby thrift store, her eyes scanning the shelves for a new, equally forgotten trinket to add to her collection, her eyes settling on a vintage"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,5,0,0.7395899993250354,0.0,0.38858095981271945,0.0,0.0,0.0,0.0,0.6476349330211991,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.272727272727273,leather-bound,0.3333333333333333,2.272727272727273,leather-bound,0.0,0.0,,0.5,leather-bound,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; receipt; vase; its,0.0,0.0,0.0,0,0,"A small, leather-bound book, its cover creaking with age, rested beside the vase, its pages dog-eared and yellowed, a handwritten note, in a handwriting that looked eerily like the receipt, scribbled a single, cryptic phrase: ""For the soul that weeps in the still of the night."""
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,6,0,0.6240599814405725,0.0026722727348876163,0.3910643026664805,0.008333333333333333,0.0,0.0,0.041666666666666664,0.6517738377774676,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,1.7241379310344827,leather-bound,0.3333333333333333,1.7241379310344827,leather-bound,0.0,0.0,,0.5,leather-bound,0.75,0.25,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; counter; its,0.0,0.0,0.0,0,0,"The counter, worn from years of use, its surface scratched and scarred, held a small, leather-bound book, its cover creaking as it shifted, its pages, yellowed with age, revealing a sketch of a seaside town, where a small, wooden pier stretches into the sea, and a fishing boat, its sails torn and frayed, crashes onto the shore, sending splintered wood and seaweed swirling into the water."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,7,0,-0.3210439763383079,0.001353395534297302,0.14081572033151118,0.011111111111111112,0.0,0.0,0.05555555555555555,0.39115477869864224,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.380952380952381,leather-bound,0.3333333333333333,2.380952380952381,leather-bound,0.0,0.0,,0.5,leather-bound,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; counter; its; gray,0.25,0.4,0.0,0,0,"A small, leather-bound book, its cover worn and cracked, lay open on the counter, facing a yellowed photograph of a beach, the words ""Siesta del Mar"" scribbled in faded ink, the sea in the picture a dull, gray-blue, the sun a pale, orange slice, a small, crump"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,8,0,0.9748809689955011,0.0025220878305637013,0.39775917888563045,0.007407407407407408,0.0,0.0,0.037037037037037035,0.6629319648093841,0.19999999999999998,0.9100000000000001,0.0,1.0,4.838709677419355,antique; melancholic; music box,0.6666666666666666,3.225806451612903,antique; music box,0.3333333333333333,1.6129032258064515,melancholic,1.0,antique; music box,0.5,0.5,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; its,0.2,0.0,0.0,0,0,"A small, worn leather journal, its pages yellowed with age, lies open, its contents spilling out, pages fluttering in the breeze that stirs the air, while a weathered, wooden rocking chair, its cushions worn and faded, seems to cradle a small, antique music box, its lid open, a soft, melancholic tune drifting through the air, as a small, rusty key, half-buried in the dirt outside, seems to be slowly pulling itself free."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,1,1,1.0625803882611167,0.0,0.20578050831655106,0.0,0.0,0.0,0.0,0.5716125231015308,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.4390243902439024,old man,0.0,0.0,,0.3333333333333333,2.4390243902439024,old man,0.0,,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase; its; now; gray,0.5,0.4,0.0,0,0,"The old man's fingers, now wrapped around the vase, felt a strange, almost imperceptible tremble, as if the vase, sensing its owner's emotions, was stirring, its gray, dusty surface seeming to shimmer, and the wilted flowers, now, to the old man's horror, bega"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,2,0,0.5212686226370242,0.0,0.13680631578947366,0.0,0.0,0.0,0.0,0.38001754385964914,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase; now,0.2857142857142857,0.4,0.0,0,0,"As he turned to leave, the vase, now cradled in his arms, caught the faint light from the setting sun, and the dusty, faded paint seemed to shimmer, as if remembering the turquoise sea it once reflected, the air around it filled with the faint scent of salt an"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,3,0,0.49310157315980213,0.0,0.1401475682531206,0.0,0.0,0.0,0.0,0.38929880070311285,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.857142857142857,old man,0.0,0.0,,0.3333333333333333,2.857142857142857,old man,0.0,,0.75,0.25,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase; now,0.5,0.4,0.0,0,0,"The old man's fingers, now holding the vase, tightened around it, as if to prevent it from shattering, and he carefully carried it to the kitchen, where he set it on a small, rickety table, the dusty countertop a dusty mirror to the vase's faded beauty, a fain"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,4,0,0.6144686666006547,0.03741633300752382,0.0780668646952807,0.55,1.0,0.0,0.0,0.4337048038626705,0.19999999999999998,0.9100000000000001,0.5,0.6666666666666666,5.555555555555555,lullaby; old man,0.3333333333333333,2.7777777777777777,lullaby,0.3333333333333333,2.7777777777777777,old man,0.375,lullaby,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase; now; long-forgotten,0.2857142857142857,0.4,0.0,1,0,"The old man's fingers, now wrapped around the vase, seemed to be gently rocking it back and forth, a soothing motion that had become a comforting habit, a reminder of a long-forgotten lullaby his grandmother used to sing to him as a child, the faint scent of o"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,5,0,-0.5881993678858366,0.0024451446434239363,0.15236806383353904,0.01904761904761905,0.0,0.0,0.09523809523809523,0.4232446217598307,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.5,leather-bound,0.3333333333333333,2.5,leather-bound,0.0,0.0,,0.5,leather-bound,0.75,0.25,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase; now,0.125,0.4,0.0,0,0,"As he carried the vase, a faint scent of saltwater and decay wafted up, transporting him back to the beach where he had last seen his wife, her laughter and sand-kissed hair now nothing more than a faded Polaroid in a worn, leather-bound album, the vase's frag"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,6,0,0.2712571340624166,9.059692307692323e-05,0.007993846153846167,0.013333333333333334,0.0,0.0,0.06666666666666667,0.08882051282051295,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; vase,0.16666666666666666,0.85,0.0,0,0,"His eyes, a deep, piercing blue, filled with a mix of sorrow and longing, seemed to hold a thousand midnights, as he carried the vase to the small, cluttered attic, the creaky stairs beneath his feet, the air thick with the scent of old books and decay, the fa"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,7,0,-0.5797875278875835,0.0017517705956763905,0.16707638629283492,0.012121212121212123,0.0,0.0,0.06060606060606061,0.4641010730356525,0.19999999999999998,0.9100000000000001,0.0,1.0,10.0,antique; delicate; music box; old man,0.6666666666666666,5.0,antique; music box,0.6666666666666666,5.0,delicate; old man,1.0,antique; ballerina; music box,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; its; now; gray,0.25,0.4,0.0,0,0,"The old man's eyes, clouded by a film of grime, slowly rose from the surface of a small, Formica table, his gaze locking onto a small, antique music box, its painted lid slightly ajar, its delicate ballerina, once a vibrant, sugar-white, now tarnished and gray"
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,8,0,0.03285651484368324,0.008568879366053992,0.3788012692398769,0.026303537040242176,0.0,0.0,0.13151768520121088,0.6313354487331282,0.19999999999999998,0.9100000000000001,0.0,1.0,6.666666666666667,antique; delicate; melancholic; music box; old man,0.6666666666666666,2.6666666666666665,antique; music box,1.0,4.0,delicate; melancholic; old man,1.0,antique; music box,1.0,0.0,the; receipt; counter; vase; its; once-blue; glaze; now; gray; sat; souvenir; long-forgotten,the; counter; vase; its,0.2222222222222222,0.0,0.0,0,0,"As he carried the vase to the edge of the counter, a faint scent of saltwater and decay wafted up, mingling with the stale air, the old man's eyes drifted towards the window, where a thin veil of frost had begun to form, a delicate, lacy pattern of ice that seemed to shimmer and glow in the pale, winter light, and on the windowsill, a small, antique music box, its lid slightly ajar, its mechanism ticking away, emitting a soft, melancholic tune that harmonized with the old man's labored breathing."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,1,1,0.0022005907160724814,0.0,0.3825491977347806,0.0,0.0,0.0,0.0,0.7217909391222275,0.05999999999999997,0.9730000000000001,0.0,0.3333333333333333,3.8461538461538463,miniature,0.3333333333333333,3.8461538461538463,miniature,0.0,0.0,,0.4,miniature,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,0.0,0.0,0,0,"The drawer creaks open, revealing a miniature workshop where a tiny, spectacled hamster, wearing a tiny tool belt, tinkers with a miniature, intricately carved wooden box, its lid slightly ajar."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,2,0,0.6511125095765884,0.0,0.4343673273334007,0.0,0.0,0.0,0.0,0.7239455455556679,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,3.225806451612903,leather-bound,0.3333333333333333,3.225806451612903,leather-bound,0.0,0.0,,0.5,leather-bound,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.4,0.0,0.0,0,0,"The drawer creaks open, revealing a tattered and worn-out violin, its strings tangled and broken, a dusty, old music sheet, a small, leather-bound book, and a faded, Polaroid of a woman with a mischievous grin."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,3,0,1.2303634065808555,0.0,0.4136996871741397,0.0,0.0,0.0,0.0,0.6894994786235662,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.0408163265306123,leather-bound,0.3333333333333333,2.0408163265306123,leather-bound,0.0,0.0,,0.5,leather-bound,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.4,0.0,0.0,0,0,"The drawer creaks open, revealing a tangle of old wires and a rusty bicycle, its chain tangled around a metal vice, as if it had been stuck there for years, surrounded by a scattering of yellowed papers and a small, leather-bound book with a single, gold-plated lock and a faded inscription that reads ""For Emily, with love, Jack""."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,4,0,0.9795971909781611,0.005593942940019666,0.4233084623893805,0.014814814814814815,0.0,0.0,0.07407407407407407,0.7055141039823009,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,2.5,music box,0.3333333333333333,2.5,music box,0.0,0.0,,0.625,music box,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.4,0.0,0.0,0,0,"The drawer creaks open, revealing a tangle of old receipts, yellowed and curled at the edges, alongside a small, dusty music box, its lid slightly ajar, a tinny melody drifting out, as a worn leather suitcase slips out, its worn handle scraping against the drawer's edge."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_model_compare_llama_stock_guard_traj_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,5,0,1.3209912959582224,0.0074650756131708585,0.43936823956442833,0.01904761904761905,0.0,0.0,0.09523809523809523,0.7322803992740472,0.19999999999999998,0.9100000000000001,0.0,0.6666666666666666,6.896551724137931,delicate; music box,0.3333333333333333,3.4482758620689653,music box,0.3333333333333333,3.4482758620689653,delicate,0.625,music box,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.4,0.0,0.0,0,0,"The drawer now contains a small, delicate music box, its intricate mechanisms ticking softly, as if to serenade a forgotten melody, its lid slightly ajar, revealing a scattering of old, yellowed letters tied with a faded ribbon."
