run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,cliche_attractor_score,cliche_attractor_density_per_100,cliche_attractor_hits,stock_prop_attractor_score,stock_prop_attractor_density_per_100,stock_prop_attractor_hits,soft_style_cliche_score,soft_style_cliche_density_per_100,soft_style_cliche_hits,fantasy_prop_score,fantasy_prop_hits,ordinary_anchor_retention,ordinary_anchor_drop,ordinary_anchor_terms,ordinary_anchor_hits,semantic_loop_pressure,semantic_loop_terms,lineage_diversity,lineage_revisited_terms,lineage_new_terms,net_transport_score,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,3,0,0.8067979537453347,0.025929458064516124,0.47431935483870963,0.06666666666666667,0.0,0.0,0.3333333333333333,0.92,0.031129032258064487,0.6742620504263998,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; ash-veiled; cat,the; counter,0.0,,0.8,counter,coffee; pot; steam-foaming; milk,0.9,0.0,0.0,0.0,0,0,"The dried coffee pot, steam-foaming milk on the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,4,0,-0.9596504019232213,0.0,0.48020502645502644,0.0,0.0,0.0,0.0,0.9604100529100529,0.0,0.9206157635467982,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; ash-veiled; cat,the; ash-veiled; cat,0.0,,0.7142857142857143,ash-veiled; cat,curled; nose; drinking; saucer; milk,0.8571428571428572,0.0,0.0,0.0,0,0,"The ash-veiled cat curled its nose, drinking from a saucer of milk."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,5,0,-1.7340468301118452,0.0,0.4463805120910384,0.0,0.0,0.0,0.0,0.8927610241820768,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; ash-veiled; cat,the; ash-veiled; cat,0.0,,0.75,ash-veiled; cat,receiver; cradle; quiet-bellow; tin; hollow-timed; window,0.875,0.0,0.0,0.0,0,0,"The receiver cradles the ash-veiled cat, quiet-bellows of tin, its hollow-timed window."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,6,0,-0.9567641864018334,0.0,0.4783636363636364,0.0,0.0,0.0,0.0,0.9567272727272728,0.0,0.8753333333333333,0.0,0.3333333333333333,12.5,delicate,0.0,0.0,,0.3333333333333333,12.5,delicate,0.0,,0.5,0.5,the; receipt; counter; ash-veiled; cat,the; receipt,0.0,,0.8,receipt,adhered; fern; teapot; silverfish,0.9,0.0,0.0,0.0,0,0,"The receipt, adhered to a fern, a delicate teapot, and a silverfish."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,7,0,-0.17810915712145636,0.013069161053399546,0.3586050289042559,0.044444444444444446,0.0,0.0,0.2222222222222222,0.5868614236999148,0.2221114369501466,0.7746647959011697,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; ash-veiled; cat,the; counter; cat,0.27272727272727276,cat,0.8,cat; counter,whisker; hawk-feathered; vessel; candle; flame; tail; fur-shaped; knife,0.6545454545454545,0.0,0.0,0.0,0,0,"The cat's whiskers across the counter. The hawk-feathered vessel and the candle flame, the cat's tail fur-shaped knife."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,8,0,0.19559130109335587,0.040458954061614316,0.5550771136501964,0.08888888888888889,0.0,0.0,0.4444444444444444,0.7855462462066236,0.4132258064516128,0.4261719503151651,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat,the; receipt; counter; ash-veiled; cat,0.5,cat,0.2,receipt; ash-veiled; cat; counter,paw,0.3,0.0,0.0,0.0,0,0,"The receipt, the ash-veiled cat on the counter. The paw of the cat."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,1,1,0.38219033736365005,0.01465989222327017,0.5363375203635429,0.03333333333333333,0.0,0.0,0.16666666666666666,0.8938958672725714,0.19999999999999998,0.7600933908045977,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; matchmaker's; fingers,0.0,,0.6666666666666666,matchmaker; finger; counter,slip; silverfish; rosebud; cocklefish; rose; trailing,0.8333333333333333,0.0,0.0,0.0,0,0,"The matchmaker's fingers slip within a silverfish, holding a rosebud. The cocklefish of roses, trailing into the black counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,2,0,0.025246600846698497,0.02843977751375512,0.5196802401038286,0.06530493056757483,0.0,0.0,0.32652465283787413,0.8661337335063811,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; ash-veiled; cat; matchmaker's; fingers,0.0,,0.6428571428571429,matchmaker; finger; ash-veiled; cat; counter,pin; whisker; quiver; shadowy; pender; black-boundered; tiger-drawn; bell; tearder,0.8214285714285714,0.1,0.0,0.0,0,0,"The matchmaker's fingers pin on the ash-veiled cat, as its whiskers quiver, the shadowy penders and black-boundered counter. A tiger-drawn bell of tearders."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,3,0,-0.37069537753550075,0.02175996422851616,0.4013271360234025,0.06612197222702992,0.0,0.0,0.3306098611351496,0.5604266161910308,0.43222011385199244,0.6620547013021003,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; receipt; counter; matchmaker's; fingers,0.17647058823529416,counter,0.75,matchmaker; finger; counter; receipt,ash-veil-licked; fire; smoke; dissolved; frisking; shadow-hoe; two; counter-dancer; ash-veil; pocket; spiderweb; hand,0.7205882352941176,0.0,0.0,0.0,0,0,"The matchmaker's fingers in the ash-veil-licked fire; smoke, dissolved in the counter, leaning against a frisking in its shadow-hoes. Two counter-dancer, the ash-veil on the receipt's pocket, resting on the counter, in spiderweb's hands."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,4,0,-1.4771735842527383,0.043085842806896604,0.39993223140495865,0.1313815357055174,0.0,0.0,0.6569076785275869,0.6665537190082644,0.19999999999999998,0.9099841954022989,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; ash-veiled; cat; matchmaker's; fingers,0.4615384615384616,counter; ticking,0.5454545454545454,matchmaker; finger; counter; ash-veiled; cat,clasp; ticking; lamp; questionmark; time; steepped,0.416083916083916,0.0,0.0,0.0,0,0,"The matchmaker's fingers clasp a ticking lamp at the counter, ticking a questionmark of time. The ash-veiled cat, steepped across its counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,5,0,0.9169322538002517,0.0547306368442458,0.6078201634237924,0.10980991269256715,0.0,0.0,0.5490495634628357,0.7087710437710437,0.7151382488479262,0.21654903596588806,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; ash-veiled; matchmaker's; fingers,0.675,counter; matchmaker,0.42857142857142855,matchmaker; finger; ash-veiled; counter,palm; shard; sunlight,0.23214285714285712,0.0,0.0,0.0,0,0,"The matchmaker's fingers in the ash-veiled counter, where the matchmaker's palm in the counter. The shard of sunlight, a counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,6,0,-0.1351052128918746,0.024620253352366773,0.3642010165456846,0.0824399105059531,0.0,0.0,0.4121995525297655,0.5396860187818462,0.34967741935483865,0.8426451612903227,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; matchmaker's; fingers,0.6382352941176471,counter; matchmaker,0.7692307692307693,matchmaker; finger; counter,flickering; garter; asht-veil; pane; hing-clawed; moonlight; silver-tuckedered; ticking; spine; weep,0.32002262443438906,0.0,0.0,0.0,0,0,"The matchmaker's fingers flickering on the counter, a matchmaker's garter in the asht-veil of a counter pane of silver, and a hing-clawed moonlight. The silver-tuckedered counter, a ticking of its spine as it weeps on the counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,7,0,-1.4138871356627585,0.04430416151909411,0.4126396488362597,0.12812372242023765,0.0,0.0,0.6406186121011882,0.6877327480604328,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; ash-veiled; cat; matchmaker's; fingers,0.7861111111111112,ash-veiled; counter; finger; matchmaker,0.5833333333333334,matchmaker; finger; ash-veiled; cat; counter,trace; fragile; shadow; ash-veil; moonlight; cloud; rain-kissed,0.16932870370370365,0.1,0.0,0.0,0,0,"The matchmaker's fingers trace the ash-veiled cat on the counter, the matchmaker's fingers and its fragile shadow, the ash-veil of moonlight. The cloud of rain-kissed ash-veiled counter."
steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,8,0,1.2974008779434882,0.06809233823645894,0.5041405026655134,0.16471486903885074,0.0,0.0,0.8235743451942537,0.6269523852223816,0.6082258064516127,0.22750528364849845,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; ash-veiled; cat; matchmaker's; fingers,the; counter; ash-veiled; cat; matchmaker's; fingers,0.9375,ash-veiled; cat; counter,0.0,matchmaker; finger; ash-veiled; cat; counter,,0.03125,0.0,0.0,0.0,0,0,The matchmaker's fingers in the ash-veiled cat on the counter. The ash-veiled cat on the counter.
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,1,1,0.8762359455895669,0.02641445483210483,0.48319124692874693,0.06666666666666667,0.0,0.0,0.3333333333333333,0.7376965601965602,0.31,0.548485632183908,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,plastic; folder; the; drawer,folder; the; drawer,0.0,,0.6666666666666666,folder; drawer,reveal; collection; feather; scattered,0.8333333333333333,0.0,0.0,0.0,0,0,"The folder unfolds open to reveal a collection of white feathers, scattered on the drawer."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,2,0,2.655082564589111,0.0,0.6793841242762613,0.0,0.0,0.0,0.0,0.9771153846153846,0.39059139784946223,0.27423387096774204,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.6666666666666666,drawer,pencil; sharpener,0.8333333333333333,0.0,0.0,0.0,0,0,A pencil sharpener on the drawer.
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,3,0,1.8177686274509806,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.75,drawer,vine; sprouting; leave,0.875,0.0,0.0,0.0,0,0,"Inside the drawer, a dried vine, sprouting leaves."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,4,0,0.5256874899665298,0.0,0.5082943121023712,0.0,0.0,0.0,0.0,0.7598633603238866,0.33785714285714274,0.5501063218390806,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,plastic; folder; the; drawer,plastic; folder; the; drawer,0.0,,0.625,drawer; plastic; folder,old; book; shelf; page; story,0.8125,0.1,0.0,0.0,0,0,"Inside the drawer, an old book rests on a shelf. The plastic folder contains pages of stories."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,5,0,0.5166323901857902,0.0,0.5303966979027219,0.0,0.0,0.0,0.0,0.8839944965045367,0.19999999999999998,0.7304281609195402,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,plastic; folder; the; drawer,folder; the; drawer,0.0,,0.7777777777777778,folder; drawer,pen; silky; feather; duster; lavender-scented; candle; wait,0.8888888888888888,0.0,0.0,0.0,0,0,"The pen rests on the folder, a silky feather duster. A lavender-scented candle waits in the drawer."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,6,0,0.7276104185525994,0.0,0.45467308080808083,0.0,0.0,0.0,0.0,0.8578737373737374,0.05999999999999997,0.7350324302134648,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.37500000000000006,mannequin,0.8571428571428571,drawer,wood-carved; mannequin; seated; hand; begin; dance,0.5803571428571429,0.0,0.0,0.0,0,0,"A wood-carved mannequin, seated on the drawer. The mannequin's hand begins to dance."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,7,0,0.6193095193404619,0.0,0.49061648936170216,0.0,0.0,0.0,0.0,0.9256914893617021,0.05999999999999997,0.8794841954022989,0.0,0.3333333333333333,7.142857142857143,delicate,0.0,0.0,,0.3333333333333333,7.142857142857143,delicate,0.0,,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.37500000000000006,drawer,0.8571428571428571,drawer,wooden; flowerbed; sprout; transluid; orchid; petal,0.5803571428571429,0.0,0.0,0.0,0,0,"Inside the drawer, a wooden flowerbed sprouts. A delicate, transluid orchid leans on a drawer, its petals of blue."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,1,8,0,0.7864373712933449,0.0,0.42400000000000004,0.0,0.0,0.0,0.0,0.8,0.05999999999999997,0.721485632183908,0.0,0.6666666666666666,22.22222222222222,antique; pocket watch,0.6666666666666666,22.22222222222222,antique; pocket watch,0.0,0.0,,0.775,antique; pocket watch,0.5,0.5,plastic; folder; the; drawer,the; drawer,0.0,,0.8333333333333334,drawer,antique; pocket; watch; ticking; time,0.9166666666666667,0.1,0.0,0.0,0,0,"An antique pocket watch rests inside the drawer, ticking time."
steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,steer_alpha_0p77_traj,experiments/frontier_sweep_mistral7b_live_semantic_loop_guard_seed12/steer_alpha_0p77_traj_c8_tok120_seed02_a_plastic_folder_in_the_drawer.json,2,1,1,2.386104747362281,0.0,0.501522455506118,0.0,0.0,0.0,0.0,0.7342241379310345,0.3661290322580645,0.43459538375973306,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,plastic; folder; the; drawer; unfolds; open; reveal; collection; white; feathers; scattered,plastic; folder; the,0.0,,0.6666666666666666,plastic; folder,sink; fountain; water; lip,0.8333333333333333,0.0,0.0,0.0,0,0,The plastic folder sinks into a fountain. The water spills over its lip.
